CustomerID,Name,Email,Country,Gender,Age,Segment,RegistrationDate
338,Sarah Davis,sreid@example.com,Spain,Female,30,Discount Seeker,2020-04-04
339,Jennifer Donaldson,troymorris@example.com,Spain,Male,35,Regular,2020-07-08
340,Bianca Phelps,patricia00@example.org,Sweden,Female,50,Premium,2021-09-07
341,Julia Martinez,scottsmith@example.com,Netherlands,Male,36,Regular,2022-11-29
342,Susan Khan MD,clarence54@example.org,Netherlands,Other,55,Regular,2021-02-09
343,Mariah Williams,jessica36@example.net,Belgium,Male,46,Premium,2021-10-30
344,April Woods,brittneystone@example.com,Belgium,Female,39,Regular,2020-08-20
345,Greg Martinez,ebenson@example.org,Sweden,Female,38,Regular,2020-04-15
346,Nicholas Garcia,michael42@example.com,Italy,Other,33,Regular,2021-03-22
347,Megan Jones,bishopfrank@example.com,Sweden,Male,44,Regular,2020-10-24
348,Brittany Jenkins,fheath@example.org,Germany,Female,65,Premium,2021-02-25
349,Leah Cruz,iedwards@example.org,Belgium,Other,42,Regular,2020-11-04
350,Danielle Burke,kimberly04@example.org,Sweden,Other,59,Regular,2021-06-05
351,Chelsea Myers,bowerslaura@example.org,Spain,Female,20,Regular,2022-06-14
352,David Little,ricetiffany@example.com,Spain,Other,55,Discount Seeker,2022-05-09
353,Scott Carroll,amy27@example.org,Poland,Male,46,Regular,2021-08-05
354,Alexis Lewis,fryraymond@example.com,France,Other,47,Premium,2020-04-26
355,Pamela Henderson,imiller@example.net,Germany,Other,27,Premium,2022-12-03
356,Bradley Miller,terrimoore@example.com,Sweden,Other,27,Regular,2022-11-13
357,Pamela Santos,collinssamuel@example.org,France,Female,34,Premium,2021-11-28
358,Tim Wilson,parkerjudith@example.net,Poland,Other,62,Regular,2020-06-29
359,Michael Miles,tylerreed@example.net,Sweden,Other,23,One-Time,2020-12-29
360,Cameron Norman,jessica10@example.com,Poland,Other,52,Regular,2021-05-08
361,Austin Joseph,crawfordwilliam@example.org,Sweden,Female,58,Regular,2022-01-27
362,Carol Moore,shannonemily@example.org,Belgium,Other,20,Regular,2022-05-17
363,April Trevino,sanchezthomas@example.com,France,Male,58,Regular,2021-03-21
364,Tyler Johnson,pwalker@example.com,Netherlands,Male,65,Regular,2020-11-20
365,Blake Watson,whitelinda@example.org,France,Female,24,One-Time,2021-08-11
366,John Campbell,mark87@example.org,France,Female,28,Regular,2021-12-14
367,Justin Torres,stevenvargas@example.com,Netherlands,Male,20,One-Time,2021-10-26
368,Kimberly Flynn,adamortiz@example.org,Poland,Male,36,One-Time,2021-01-29
369,Ryan Wiley,aaron64@example.org,Poland,Female,45,Premium,2022-07-21
370,Cynthia Vasquez,kaufmandouglas@example.com,Spain,Male,51,Premium,2021-02-13
371,David Bruce,xhaynes@example.com,Sweden,Other,61,Premium,2020-08-23
372,Kathy Walsh,kjones@example.org,Spain,Male,29,Premium,2020-08-10
373,Bianca Carter,sara65@example.com,France,Other,42,Premium,2022-02-05
374,Benjamin Harris,moorefrank@example.com,Italy,Female,55,Regular,2022-03-05
375,Joshua Oconnell,shannonford@example.org,Spain,Male,47,Premium,2021-08-01
376,Michael Mckenzie,lewismelissa@example.org,Netherlands,Female,34,Regular,2020-08-19
377,Tracy Foster,byrdjorge@example.org,Germany,Female,36,Discount Seeker,2020-08-20
378,Sarah Hawkins,codygarcia@example.org,Spain,Male,46,Premium,2020-05-19
379,Ronald Haas,jamesmorales@example.net,Poland,Other,37,Discount Seeker,2020-10-06
380,Angela Willis,johnsoncaleb@example.net,Sweden,Other,34,Regular,2022-12-06
381,Anna Boone,david70@example.org,Belgium,Female,30,Premium,2022-02-18
382,Nathaniel Crawford,lvega@example.com,Sweden,Female,24,Regular,2022-09-09
383,Denise Griffin,austinharvey@example.org,Italy,Female,54,Regular,2021-02-28
384,Jason Pierce,millerpatrick@example.com,Poland,Other,36,Discount Seeker,2023-01-01
385,Rebecca Wright,mayokimberly@example.com,Netherlands,Male,60,Discount Seeker,2021-02-04
386,Kari Durham,paul20@example.com,Sweden,Female,18,Discount Seeker,2022-04-16
387,Steven Osborne,stokesthomas@example.com,Germany,Other,65,Regular,2022-10-15
388,Dr. Ariel Sandoval MD,gallagherstacie@example.net,Belgium,Female,32,Premium,2022-09-25
389,Ryan Bruce,joelstewart@example.net,Poland,Male,58,Discount Seeker,2021-11-25
390,Kevin Warner,stacey92@example.net,Italy,Other,34,Discount Seeker,2023-03-20
391,Rita Waller,gregory01@example.org,Spain,Other,24,One-Time,2021-01-18
392,Alicia Woods,samantha32@example.com,Germany,Female,46,Regular,2021-03-28
393,Sarah Morris,hernandezjanet@example.org,Germany,Other,41,Regular,2021-01-01
394,Shannon Yu,janet69@example.org,Spain,Male,36,Discount Seeker,2020-09-20
395,Chad Moore,fconner@example.net,Poland,Other,44,Regular,2021-09-05
396,Wayne Steele,jeffrey92@example.com,Spain,Male,26,One-Time,2021-08-06
397,Elizabeth Thompson,rushstacy@example.com,Poland,Other,50,Discount Seeker,2021-07-21
398,Lance Mccall,daniellegarcia@example.com,Netherlands,Male,34,Regular,2022-08-30
399,Blake Reed,gary15@example.com,Belgium,Female,65,Discount Seeker,2020-11-05
400,David Jones,kristin00@example.com,Poland,Male,47,Discount Seeker,2020-04-18
401,Tracy Wilkerson,wmacias@example.net,France,Male,32,Premium,2022-02-10
402,John Shields,franciscojones@example.org,Sweden,Other,41,One-Time,2021-11-05
403,Dean Garcia,george62@example.net,France,Female,18,Regular,2021-07-03
404,Stephanie Davis,bbush@example.net,Netherlands,Other,25,Discount Seeker,2020-07-26
405,Jessica Brown,jamie36@example.net,Belgium,Female,61,Regular,2020-12-13
406,Monica Baker,kenneth10@example.com,Netherlands,Other,42,Discount Seeker,2022-08-09
407,Katherine Brown,pattersonkelly@example.net,Poland,Male,61,Regular,2022-09-06
408,Christina Johnson,daniellerowland@example.com,Italy,Female,19,Premium,2022-11-28
409,James Burns,christopher86@example.org,Poland,Other,32,One-Time,2020-09-27
410,Jaclyn Griffin,scott43@example.com,France,Other,47,Premium,2021-10-29
411,Paul Contreras,barnettlindsey@example.com,Netherlands,Other,44,Regular,2022-08-25
412,Antonio Hughes,rsheppard@example.com,France,Male,20,One-Time,2022-10-04
413,Karen Miller,shawrachel@example.net,Germany,Female,49,One-Time,2022-09-07
414,Mrs. Tiffany Cole,teresastokes@example.org,France,Male,33,Regular,2023-02-17
415,William Graham,maryscott@example.net,Spain,Female,47,Regular,2020-06-06
416,Justin Arnold,april09@example.net,Poland,Other,65,Regular,2020-07-14
417,Ashley Hernandez,buckleyanna@example.org,Sweden,Other,65,Regular,2022-06-21
418,Sheryl Humphrey,patrick79@example.net,Spain,Female,59,Regular,2021-06-19
419,Donald Thomas,vwilliams@example.net,France,Female,57,Regular,2022-04-05
420,John Adams,andrew44@example.com,Sweden,Female,20,Discount Seeker,2021-04-05
421,Melinda Compton,dennismccann@example.com,Poland,Male,46,Discount Seeker,2022-05-04
422,Jason Brewer,scottmcintyre@example.com,Belgium,Male,41,Discount Seeker,2021-08-12
423,Sharon Nicholson,cameronmckinney@example.com,France,Other,41,Premium,2022-04-23
424,Kelly Carroll,jameswhitaker@example.org,Poland,Male,43,Regular,2020-10-28
425,Anthony Ward,joshuacolon@example.net,Netherlands,Male,25,Premium,2021-04-23
426,Becky Johnson,tracy72@example.com,Belgium,Male,60,Regular,2021-12-08
427,Hailey Monroe,kaitlyn14@example.org,Italy,Other,58,Regular,2022-09-29
428,Scott Chan,mercedesholland@example.net,Germany,Male,39,Discount Seeker,2021-11-22
429,Jason Smith,wellsdavid@example.org,Italy,Male,54,Regular,2021-02-16
430,Courtney Franklin,jennifer46@example.com,Italy,Male,53,Premium,2022-10-21
431,Daniel Turner,asilva@example.net,Italy,Other,31,Premium,2021-09-24
432,Sara Hoffman,kenneth17@example.org,Italy,Female,27,Discount Seeker,2023-01-24
433,Margaret Hensley MD,jacob83@example.org,Germany,Female,27,Regular,2021-09-05
434,Francisco Taylor,rioswhitney@example.com,Spain,Other,34,Premium,2022-10-20
435,Norman Aguilar,matthewreeves@example.net,Spain,Male,60,Premium,2022-01-11
436,Karen Shepard,william28@example.org,Germany,Male,18,Discount Seeker,2022-07-10
437,Carl Green,staceylam@example.net,Poland,Male,55,Premium,2021-07-01
438,Daniel Savage,vfrench@example.com,Poland,Male,29,Discount Seeker,2020-08-17
439,Julie Wilson,delacruzbrandy@example.net,Netherlands,Male,26,Discount Seeker,2021-05-10
440,Cory Wilson,amoreno@example.org,Sweden,Other,25,Premium,2020-07-20
441,Curtis Ortiz,tthomas@example.org,France,Female,46,Premium,2020-11-21
442,Mr. Christopher Walters,hayesjason@example.org,Poland,Other,55,One-Time,2020-08-04
443,Katherine Gallagher,andersonryan@example.com,France,Female,50,Regular,2022-09-13
444,John Smith,jessicadodson@example.com,Italy,Other,20,Regular,2021-12-18
445,Michael Sims,jeremywiley@example.com,Netherlands,Female,59,Discount Seeker,2022-07-04
446,Jonathan Torres,colonkenneth@example.com,Germany,Male,48,One-Time,2020-10-18
447,Linda Morgan,matthewvalenzuela@example.com,Sweden,Female,61,One-Time,2022-03-10
448,Terry Burnett,perezjessica@example.org,France,Female,63,Discount Seeker,2021-01-18
449,Leah Jackson,jennifer06@example.net,Belgium,Male,23,Regular,2021-02-23
450,Lisa Wheeler,stanleydesiree@example.org,Poland,Other,27,Premium,2021-05-03
451,Jennifer James,thomas23@example.net,France,Male,35,Discount Seeker,2020-06-14
452,Elizabeth Stanley,cindy26@example.org,Poland,Female,56,Regular,2023-03-02
453,Autumn Wilson,jimenezchelsea@example.com,Netherlands,Female,50,Regular,2022-06-04
454,Heather Ortiz,benjamincrawford@example.org,Sweden,Male,62,One-Time,2022-06-22
455,Erin Smith,meadowsmary@example.net,France,Other,59,Premium,2023-03-06
456,Brandon Hunt,conwaydawn@example.com,Italy,Female,46,Regular,2022-05-08
457,Anthony Li,phelpsmichael@example.net,Italy,Female,39,Premium,2021-07-04
458,Brian York,smithdevon@example.net,Belgium,Female,44,Regular,2021-07-30
459,Steven Friedman,natalie15@example.com,France,Female,45,Premium,2020-12-21
460,James Bryant,evaughn@example.com,Poland,Other,34,Premium,2021-01-10
461,Carol Anderson,jarvismegan@example.org,Poland,Male,61,Premium,2023-01-03
462,Karen Carroll,ywhite@example.com,Belgium,Male,23,Regular,2022-01-07
463,Michael Roberson,timothyfreeman@example.com,France,Male,45,Discount Seeker,2022-11-06
464,Dennis Edwards,tiffanysantiago@example.com,France,Other,65,Regular,2022-02-14
465,Mercedes Davis,timothyalvarado@example.net,Poland,Male,53,One-Time,2022-06-16
466,Ronald Mcclain,smithsarah@example.net,Germany,Other,53,Regular,2021-11-19
467,Sheila Jones,vflores@example.com,Poland,Other,25,Regular,2022-03-31
468,Krista Gray,christianwallace@example.net,Sweden,Female,60,Discount Seeker,2020-06-18
469,Jonathan Stewart,bmcgee@example.org,Sweden,Other,21,Regular,2022-02-26
470,Justin Smith,connersylvia@example.net,Netherlands,Other,37,One-Time,2021-12-18
471,Kristina Pena,xclements@example.org,Poland,Male,54,Premium,2021-07-18
472,Evelyn Saunders,xmoran@example.net,Italy,Male,60,One-Time,2021-03-13
473,Peter Walker,michael48@example.net,Belgium,Male,24,Premium,2022-03-04
474,Amber Martin,lydianewton@example.com,Poland,Other,41,Discount Seeker,2021-11-02
475,Craig Martinez,ylewis@example.org,France,Female,54,Regular,2020-09-14
476,Jason House,bartonshannon@example.net,Italy,Female,53,One-Time,2021-09-07
477,Brandy Porter,tranryan@example.net,Germany,Other,60,Premium,2022-10-03
478,Priscilla Kent,jessicaanderson@example.com,Netherlands,Male,29,Regular,2022-04-21
479,Sonya Gordon,mbarnes@example.net,Netherlands,Other,37,One-Time,2023-01-17
480,Victor Waller,iballard@example.com,Poland,Female,18,Regular,2021-04-21
481,Nicole Evans,jennifer83@example.org,Spain,Male,54,Regular,2022-10-23
482,Donna Reed,tinasantos@example.org,Sweden,Male,27,Regular,2021-02-20
483,Mallory Page,anna99@example.net,Germany,Male,65,Regular,2022-05-23
484,Stephanie Ferguson,hstokes@example.org,Italy,Female,44,Regular,2022-01-09
485,Anthony Brown,karen24@example.net,Belgium,Female,28,Regular,2020-05-10
486,Antonio Mueller,karenjohnson@example.com,Poland,Female,64,One-Time,2021-04-25
487,Megan Hoffman,juliahoffman@example.org,Poland,Other,56,Premium,2020-09-07
488,Rebecca Roberts,housepaul@example.net,France,Male,27,Regular,2022-06-03
489,Amy Manning,christinenorman@example.com,Spain,Other,21,One-Time,2021-07-30
490,Michele Holland,kimberlybrandt@example.com,France,Female,46,Discount Seeker,2021-03-17
491,Michael Lopez,jillwilson@example.org,Sweden,Female,56,Regular,2022-02-27
492,Dennis Martin,adam72@example.org,Belgium,Female,35,Regular,2022-01-26
493,Linda Ayala,tracy98@example.com,Italy,Other,25,Regular,2020-11-25
494,Emily Robinson,abigailhartman@example.org,Poland,Female,25,Premium,2020-07-23
495,Jennifer Bailey,elizabethrivera@example.com,Netherlands,Other,61,Regular,2022-01-07
496,Lisa Wells,wilsonmichael@example.org,Belgium,Other,60,Regular,2021-03-06
497,Lisa Haley,patrick16@example.com,Netherlands,Male,32,Regular,2022-12-24
498,Allison Black,willie87@example.com,Sweden,Other,21,Premium,2022-07-19
499,Matthew Flores,vaughangary@example.net,Germany,Male,37,One-Time,2020-06-08
500,Austin Santiago,michellecoleman@example.org,Italy,Male,34,One-Time,2022-07-08
501,Michele Cherry,elucas@example.net,Netherlands,Female,25,Regular,2021-02-14
502,Joe Rivera,jonesgregory@example.com,Germany,Female,65,Regular,2023-03-02
503,Roberto Bartlett,ohughes@example.com,Sweden,Male,26,Regular,2022-08-15
504,James Wilson,maychristine@example.net,Sweden,Other,63,Discount Seeker,2022-02-02
505,Ryan Howard,robertsgina@example.net,Italy,Other,53,Regular,2022-09-27
506,Timothy James,wellsamanda@example.org,Poland,Male,43,Premium,2020-08-13
507,Sarah Phillips,kennetheaton@example.net,Germany,Female,19,One-Time,2021-11-29
508,Travis Spencer,davidsmith@example.net,Belgium,Male,38,Discount Seeker,2023-01-02
509,Theresa Torres,jason82@example.org,Sweden,Other,43,One-Time,2021-12-04
510,Ruben Lee,emilybradley@example.org,Sweden,Female,25,Discount Seeker,2021-01-11
511,Joshua Roberts,kingjames@example.net,Sweden,Male,38,Regular,2022-08-01
512,Heather Lambert,craigharvey@example.org,Spain,Other,47,Regular,2022-04-27
513,Mr. Matthew Steele,arianadiaz@example.com,Poland,Male,45,One-Time,2021-08-07
514,Erik Floyd,xhill@example.org,France,Male,45,Discount Seeker,2022-01-26
515,Sherry Ford,kim78@example.org,Sweden,Other,23,Premium,2023-02-20
516,Angela Ramirez,patriciagonzalez@example.net,Sweden,Female,65,Premium,2020-12-30
517,Bernard Smith,hessbeth@example.net,Poland,Male,39,Regular,2022-11-30
518,Kristen Stephens,jvaldez@example.com,Spain,Male,50,Discount Seeker,2021-02-25
519,Raymond Quinn,dennis88@example.org,France,Other,50,One-Time,2021-12-01
520,Adam Allen,katherinetaylor@example.org,Italy,Female,40,Premium,2021-12-08
521,Krystal Brennan,jillwebb@example.com,Spain,Male,24,Regular,2021-01-04
522,John Brown,jim38@example.com,Spain,Female,30,Regular,2020-06-02
523,Jesse Williams,dakota84@example.net,Spain,Other,27,One-Time,2021-11-24
524,Laura Bennett,pdiaz@example.org,France,Male,58,Discount Seeker,2021-05-15
525,William Walker,wgomez@example.com,Belgium,Female,54,Discount Seeker,2022-06-12
526,Adriana Macias,emartin@example.net,Belgium,Other,54,Regular,2022-04-19
527,Chris Moore,guerrerorobert@example.com,Poland,Other,38,Regular,2022-12-26
528,Mr. Daniel Martin,cjohnson@example.org,Spain,Female,22,Regular,2020-09-24
529,Brandy Hunt,brianscott@example.org,Belgium,Female,58,Premium,2022-09-08
530,Linda Elliott,johnsjessica@example.com,Netherlands,Female,55,Discount Seeker,2022-06-12
531,Lawrence Ruiz,ajackson@example.net,Germany,Female,50,Discount Seeker,2020-08-12
532,Samantha White,gary57@example.net,France,Female,47,One-Time,2020-11-08
533,James Anderson,harrismichele@example.net,Belgium,Male,21,One-Time,2022-10-05
534,Chase Davis,mvalenzuela@example.org,Poland,Female,22,Regular,2023-02-28
535,Autumn Olson,rachelryan@example.org,France,Other,56,Discount Seeker,2022-07-05
536,Kelly Wood,wolferoy@example.com,Sweden,Female,55,One-Time,2023-02-19
537,Robert Velez,colemanjonathan@example.org,Germany,Female,54,Discount Seeker,2021-11-14
538,Shawn Ortiz,adammanning@example.org,Italy,Female,56,Regular,2020-08-09
539,Kelly Brooks,gwendolynstewart@example.com,Belgium,Other,27,Regular,2022-09-15
540,Matthew King,ncunningham@example.com,Germany,Female,24,Premium,2020-09-13
541,Dalton Arnold,jwhite@example.net,Poland,Other,23,One-Time,2023-02-22
542,Eric Cooper,qfitzgerald@example.org,Spain,Male,33,Regular,2022-04-22
543,Michael Martin,williamhartman@example.net,Belgium,Female,51,Regular,2021-03-23
544,Michelle Martin,brockmadeline@example.com,Spain,Female,41,Regular,2022-11-10
545,Austin Walker,lynchjenny@example.com,Netherlands,Female,44,Regular,2022-10-20
546,Donna Stuart,bautistalori@example.net,Poland,Other,56,Regular,2022-11-10
547,Dakota Sandoval,james98@example.net,Germany,Other,59,Premium,2022-05-08
548,Christopher Johnson,dianacantrell@example.org,Poland,Male,39,Regular,2023-03-22
549,Heather Foster,aprilmclaughlin@example.org,France,Other,61,Regular,2021-06-03
550,Molly Hansen,michael43@example.net,Sweden,Female,34,Discount Seeker,2020-08-19
551,Jared Smith,richardrodriguez@example.org,Spain,Female,23,Regular,2021-01-28
552,Travis Pratt,nancy94@example.net,Spain,Female,37,Discount Seeker,2022-05-22
553,Kristine Carrillo,susan77@example.net,Sweden,Male,56,Regular,2022-02-17
554,Mr. James Kramer,ericahall@example.com,France,Female,53,Regular,2020-05-13
555,Kelli Smith,john16@example.net,Sweden,Other,39,Discount Seeker,2022-01-01
556,Timothy Woods,jeffery94@example.org,Spain,Other,62,Regular,2021-09-14
557,Cheryl Mclaughlin,jillsalas@example.org,France,Other,60,Premium,2023-02-26
558,David Montgomery,kimberlywilson@example.org,Sweden,Other,41,Premium,2021-03-23
559,Katherine Smith,charlesnathan@example.com,Germany,Female,37,Discount Seeker,2023-02-14
560,Sierra Andrews,travis84@example.com,Spain,Male,39,Regular,2022-05-05
561,Bethany Fox,imendoza@example.org,Belgium,Male,32,Discount Seeker,2021-03-12
562,Scott Parsons,sbray@example.net,Spain,Male,22,Regular,2022-05-21
563,Adam Craig,ucarpenter@example.com,Netherlands,Male,50,Premium,2022-03-16
564,Chelsea Baker,thomas95@example.com,Germany,Other,39,Premium,2022-11-08
565,Mr. Michael Watson PhD,shannon92@example.net,Spain,Other,42,Regular,2021-01-11
566,Brett Nelson,angelachase@example.org,Spain,Male,29,Regular,2023-03-02
567,Nancy Kennedy,thompsonvictor@example.net,Spain,Other,46,Regular,2020-11-13
